group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
no_attr_vs_comp,No Attr (Degenerate order),6,,,15756383.0,ns,40
no_attr_vs_comp,No Attr (Degenerate order),6,,,30661944.0,ns,80
no_attr_vs_comp,No Attr (Degenerate order),6,,,45806660.0,ns,120
no_attr_vs_comp,No Attr (Degenerate order),6,,,59298923.0,ns,160
no_attr_vs_comp,No Attr (Degenerate order),6,,,75680920.0,ns,200
no_attr_vs_comp,No Attr (Degenerate order),6,,,91225890.0,ns,240
no_attr_vs_comp,No Attr (Degenerate order),6,,,106828301.0,ns,280
no_attr_vs_comp,No Attr (Degenerate order),6,,,118895329.0,ns,320
no_attr_vs_comp,No Attr (Degenerate order),6,,,156599176.0,ns,360
no_attr_vs_comp,No Attr (Degenerate order),6,,,156139192.0,ns,400
