group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
naive_vs_support_vs_simplifiedsupport,Naive,4,,,17655252.0,ns,691
naive_vs_support_vs_simplifiedsupport,Naive,4,,,36408810.0,ns,1382
naive_vs_support_vs_simplifiedsupport,Naive,4,,,52399726.0,ns,2073
naive_vs_support_vs_simplifiedsupport,Naive,4,,,69945725.0,ns,2764
naive_vs_support_vs_simplifiedsupport,Naive,4,,,107968057.0,ns,3455
naive_vs_support_vs_simplifiedsupport,Naive,4,,,127080828.0,ns,4146
naive_vs_support_vs_simplifiedsupport,Naive,4,,,146249215.0,ns,4837
naive_vs_support_vs_simplifiedsupport,Naive,4,,,165336676.0,ns,5528
naive_vs_support_vs_simplifiedsupport,Naive,4,,,184849701.0,ns,6219
naive_vs_support_vs_simplifiedsupport,Naive,4,,,205331780.0,ns,6910
