group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
hash_vs_btree_vs_vec_coff,Support Hash,4,,,17895333.0,ns,122
hash_vs_btree_vs_vec_coff,Support Hash,4,,,35463520.0,ns,244
hash_vs_btree_vs_vec_coff,Support Hash,4,,,48112500.0,ns,366
hash_vs_btree_vs_vec_coff,Support Hash,4,,,58985439.0,ns,488
hash_vs_btree_vs_vec_coff,Support Hash,4,,,73896223.0,ns,610
hash_vs_btree_vs_vec_coff,Support Hash,4,,,88563543.0,ns,732
hash_vs_btree_vs_vec_coff,Support Hash,4,,,101894221.0,ns,854
hash_vs_btree_vs_vec_coff,Support Hash,4,,,121120639.0,ns,976
hash_vs_btree_vs_vec_coff,Support Hash,4,,,133537084.0,ns,1098
hash_vs_btree_vs_vec_coff,Support Hash,4,,,151732827.0,ns,1220
