group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,1196107917.0,ns,1
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,2114186736.0,ns,2
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,3093016239.0,ns,3
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,4080365642.0,ns,4
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,5218594583.0,ns,5
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,6299615624.0,ns,6
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,7139237436.0,ns,7
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,8155564040.0,ns,8
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,9231971100.0,ns,9
naive_vs_support_vs_simplifiedsupport_degenerate,Cofactors (Degenerate order),12,,,10202658414.0,ns,10
