group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,17376156.0,ns,1517
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,35150755.0,ns,3034
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,51618979.0,ns,4551
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,70305348.0,ns,6068
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,86858485.0,ns,7585
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,111501062.0,ns,9102
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,135455816.0,ns,10619
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,158621487.0,ns,12136
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,170216912.0,ns,13653
naive_vs_support_vs_simplifiedsupport,Support Simplified,2,,,198942691.0,ns,15170
