group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
no_attr_vs_comp,No Attr (Ideal order),4,,,15547532.0,ns,598
no_attr_vs_comp,No Attr (Ideal order),4,,,31633263.0,ns,1196
no_attr_vs_comp,No Attr (Ideal order),4,,,46368661.0,ns,1794
no_attr_vs_comp,No Attr (Ideal order),4,,,61217829.0,ns,2392
no_attr_vs_comp,No Attr (Ideal order),4,,,78407171.0,ns,2990
no_attr_vs_comp,No Attr (Ideal order),4,,,96423139.0,ns,3588
no_attr_vs_comp,No Attr (Ideal order),4,,,110626963.0,ns,4186
no_attr_vs_comp,No Attr (Ideal order),4,,,124548078.0,ns,4784
no_attr_vs_comp,No Attr (Ideal order),4,,,137728953.0,ns,5382
no_attr_vs_comp,No Attr (Ideal order),4,,,152752840.0,ns,5980
